,character,line,episode number
24064,GEORGE,  I bought it. ,170
24065,JERRY,  I'm sorry. I-I don't know you.,170
24066,PHIL, What?,170
24067,JERRY, There's been some robberies in the building. I-I can't let you in.,170
24068,PHIL," But, I live here! I ran out to buy some birdseed, and-and I forgot my key.",170
24069,GEORGE, Sounds like a scam. ,170
24070,JERRY,  I'm very sorry. ,170
24071,GEORGE," So, I broke up with Maura. It's done. I'm out.",170
24072,JERRY," Great, you're lonely and miserable again. ",170
24073,GEORGE, Feels right. ,170
24074,JERRY, Is that guy still there? ,170
24075,GEORGE,  He's starin' at us.,170
24076,JERRY, Don't look at him. ,170
24077,JERRY, We don't hear that. ,170
24078,GEORGE, Want a bite?,170
24079,JERRY," Nooo, I don't. ",170
24080,GEORGE,"  I think that ginger ale at the coffee shop is just Coke and Sprite mixed together. How can I prove it? Ah! Can't, dammit. ",170
24081,MAURA,"  Hey, Honey. ",170
24082,GEORGE,"  What? M-Maura, what are you doin' here? I ended this relationship... twice!",170
24083,MAURA," George, you didn't mean that. That was just a fight.",170
24084,GEORGE, Why does it always seem like I'm the only one working at this break-up?,170
24085,MAURA," George, I listened to your arguments, and they were rambling and flimsy. I'm not convinced. Come on, get dressed and let's get some dinner.",170
24086,GEORGE,  All right. ,170
24087,MAURA,"  Eww, Mr. Apple. You have a brown spot. ",170
24088,ELAINE," So, this is your little... love nest? ",170
24089,GLENN," It's nothing special, just a little place I keep.",170
24090,ELAINE, Oh.,170
24091,GLENN," Ah, should I light a fire?",170
24092,ELAINE," Oh, that sounds... romantic.",170
24093,GLENN," I'm having a little problem with the heat. Um, I got some cardboard out here. ",170
24094,ELAINE,  This is wrong. I should go. ,170
24095,GLENN,"  Can you get that, please?",170
24096,ELAINE," Oh, sure.",170
24097,WOMAN, Where's Glenn?,170
24098,ELAINE,"  Ah... You're the woman from the street, and I am so sorry. You know, I'm not really a home-wrecker. I-I-I-I-I thought he was a superhero. I swear.",170
24099,WOMAN," Lady, I'm not his wife, I'm his welfare caseworker. Is he home?",170
24100,ELAINE, This is his home?,170
24101,WOMAN, Yes.,170
24102,ELAINE," So, he's...",170
24103,WOMAN,  Poor. ,170
24104,GLENN,  I think this will burn!,170
24105,JERRY, So you do live here.,170
24106,PHIL,  Yeah. ,170
24107,JERRY, You live on this floor?,170
24108,PHIL, Yeah.,170
24109,JERRY,  So you live right... there.,170
24110,PHIL, Yeah. ,170
24111,JERRY, So I guess I'll s--,170
24112,ELAINE, He wouldn't give me his number because he doesn't have a phone.  He's not married. He's poor. ,170
24113,JERRY, Is he wretchedly poor? Does he wear one of those barrels with the straps?,170
24114,ELAINE, He probably busted it up and burned it for heat.,170
24115,JERRY," So, when are you giving Boxcar Willie his walking papers?",170
24116,ELAINE, How can I end it over money? I feel bad.,170
24117,JERRY," Well, let's think. Have you ever dealt with the poor in any other situation?",170
24118,ELAINE, Yes. There was this homeless guy who used to urinate on our garbage cans.,170
24119,JERRY, Good. How did you handle that?,170
24120,ELAINE," Well, we gave him a few bucks, and... now he goes in the alley across the street.",170
24121,JERRY," Same situation. Pay him off, and you're clean.",170
24122,ELAINE," Well, I am NOT paying Glenn off to get out of this relationship. Wh-what am I supposed to do, just walk into his hovel, and hand him... well, how much do you think it would be?",170
24123,GEORGE,  Hey.,170
24124,JERRY," Hey, where have you been?",170
24125,GEORGE,"  Seeing Maura. Apparently, I was unable to break up beyond a reasonable doubt.",170
24126,ELAINE," If only he could have been cheating on his wife, you know, things would have been so much simpler.",170
24127,GEORGE," Who's this, Blue Arrow?",170
24128,ELAINE, Green Lantern.,170
24129,JERRY, We found out his super power was lack of money.,170
24130,ELAINE,  All right.,170
24131,JERRY, He's invulnerable to creditors.,170
24132,ELAINE,  We get it. ,170
24133,JERRY, He's the Got-no-Green Lantern.,170
24134,ELAINE, Thank you. ,170
24135,GEORGE," Hey, Elaine. Maybe his girlfriend is Lois Loan.",170
24136,ELAINE,"  Ooh,  well crafted. ",170
24137,GEORGE," Hey, maybe this cheating thing is what I could use to ditch Maura.",170
24138,JERRY," Sure, just tell Maura you're having an affair.",170
24139,GEORGE," She's like a district attorney. If it's not the truth, I'll break under the cross. I actually have to do it.",170
24140,JERRY, ... Could you move over there?!,170
24141,GEORGE," Hey, you know, there's this secretary at work that always had a crush on me.",170
24142,JERRY, Really? How come you never pursued her before?,170
24143,GEORGE," She's too tanned. It's the middle of the winter, she's like a carrot.",170
24144,ELAINE,  Did I leave my glasses here?,170
24145,JERRY,  He can wipe out his checking account in a single bounce!,170
24146,ELAINE,  Keep 'em! ,170
24147,KRAMER, Heh.,170
24148,JERRY, There's a giant parrot in the hallway.,170
24149,KRAMER, It's Phil's.,170
24150,JERRY, Who?,170
24151,KRAMER," Our neighbor that you... turned against.  Anyway, I told him it'd be fine with us if he wanted to let it stretch its wings out in the hallway.",170
24152,JERRY, What'd ya tell him that for?,170
24153,KRAMER," Because since you've been playing God with the front door, I've been tryin' to smooth things out, Jerry. In fact, I was just hanging out at his place.",170
24154,JERRY, Really? What's it like? Is it nicer than mine? Where does he have the couch?,170
24155,KRAMER," Well, I don't know, but the key problem is solved. I hid it at Phil's...",170
24156,JERRY, He let you?,170
24157,KRAMER," No, he doesn't know. See, I hid it without tellin' him. So, uh,  Phil won't be compulsively looking for it like some people... You! ",170
24158,GEORGE," So, you... you say you've been in the city all winter?",170
24159,LORETTA, I was in Maine for a couple days. ,170
24160,GEORGE, Well...  heeere we are ,170
24161,LORETTA," George, I've always fantasized about jumping into bed with you.",170
24162,GEORGE,  Ho ho! ,170
24163,LORETTA, But... I don't want to spoil things by sleeping with you too soon.,170
24164,GEORGE,  Are you sure? 'Cause it could really help me out of a jam.,170
24165,LORETTA," I want to build something with you, George.",170
24166,GEORGE," Oh, not more building.",170
24167,LORETTA,  And I won't take no for an answer. ,170
24168,GEORGE, No?,170
24169,LORETTA, No.,170
24170,GEORGE,  All right. ,170
24171,ELAINE," So, uh, what are we doing in this alley, anyway?",170
24172,GLENN, It's a surprise.,170
24173,ELAINE,  Oh.,170
24174,ELAINE, What are you doing? What is that?,170
24175,GLENN, It's a bag of donuts.,170
24176,ELAINE, It's garbage.,170
24177,GLENN," No, no, no, no. When they make the new ones, the old ones come out... right here.",170
24178,ELAINE,"  All right, that's it.  How do you spell your last name?",170
24179,GLENN,  It's a bear claw! You have no idea how rare this is.,170
24180,ELAINE,  I'll make it out to cash. How 'bout two hundred bucks? Two-fifty?,170
24181,GLENN,  Oooh!,170
24182,ELAINE, Make it three hundred.,170
24183,GLENN,"  You know, Elaine, you're the bear claw in the garbage bag of my life. ",170
24184,ELAINE,"  Aw, Glenn.",170
24185,JERRY, Hi. Is Phil here?,170
24186,JERRY," Phil... hi. I-I know we got off to kind of a bad start. But your bird, which is lovely... by the way, made a mess on my door.",170
24187,PHIL, And?,170
24188,JERRY," I thought maybe you'd clean it up, or your maid, there.",170
24189,PHIL, That's my wife.,170
24190,JERRY,"  All right, I think we're done here. ",170
24191,JERRY,"  So, you're in a relationship with a woman you don't like, and you're having an affair with a woman that won't have sex with you.",170
24192,GEORGE, This isn't going well.,170
24193,JERRY," I cannot find my Jerry Lewis cufflinks. Without 'em, I have no in!",170
24194,GEORGE, You don't need the cufflinks! You have the same name!  'Jerry'! ,170
24195,JERRY, Where are you goin'? Help me look!,170
24196,GEORGE,"  It's a big night. I'm, uh, ice skating with one, and going to a staged reading of ""Godspell"" with the other.",170
24197,JERRY, Which is with who?,170
24198,GEORGE,  It doesn't matter. ,170
24199,KRAMER,"  Whoo! Boy. Yeah, you clean up nice.",170
24200,JERRY, I can't go until I find my cufflinks.,170
24201,KRAMER," Yeah, see? I knew you would lose 'em. That's why I took 'em out of your dresser drawer and put 'em in my strongbox.",170
24202,JERRY," You're a lifesaver. Would you get them, please?",170
24203,KRAMER," Yeah, we'll stop by Phil's, we'll pick up the key, uh?",170
24204,KRAMER," Hey, what's going on?",170
24205,PHIL, Fredo is dead. ,170
24206,JERRY, That strange Portuguese guy that lives next-door to the incinerator?,170
24207,PHIL, No! My bird. We just got back from the pet cemetery. ,170
24208,JERRY," Oh, Phil... Mrs. Phil. I'm so sorry.",170
24209,PHIL," Oh, I'll bet you are! They told us he was poisoned! Something in his food.",170
24210,JERRY," But I, I didn't, I--",170
24211,JERRY," Kramer, they think I killed Fredo!  And who buries a bird?",170
24212,KRAMER," Yeah. Just give it to the Portuguese guy, and he... puts it in the incinerator.",170
24213,JERRY, Just get the key and let's get out of here.,170
24214,KRAMER," Yeah, yeah.  You know, it's a... it's a funny thing about that bird dying. I hid the key in Fredo's food dish. Whoo! That's a weeeird coincidence.",170
24215,JERRY, Kramer!? ,170
24216,KRAMER, What?,170
24217,JERRY, You killed Fredo!,170
24218,KRAMER,"  Well, Fredo was weak and stupid! He shouldn't have eaten that key!",170
24219,JERRY," Kramer, I need those cufflinks, but now they're in the box, and the key is in the bird... What are we gonna do?",170
24220,KRAMER, You just answered your own question.,170
24221,JERRY,"  Oh, no!",170
24222,KRAMER,  I'll get the shovel. ,170
24223,GEORGE," The, uh, actor that played Jesus made some odd choices.",170
24224,LORETTA,  What?,170
24225,GEORGE," I mean, uh... I had fun ice skating.",170
24226,LORETTA, Oh. ,170
24227,MAURA, George?,170
24228,GEORGE," Maura.  Oh, my God! What are you doing here?!",170
24229,MAURA, You told me to meet you here for lunch.,170
24230,GEORGE,  Uhh! I'm caught in my own web of lies! ,170
24231,MAURA,  I'm Maura. ,170
24232,LORETTA,  I'm Loretta. You want to join us? ,170
24233,GEORGE,"  This is all blowing up in my face! My serious girlfriend, and my torrid love affair have accidentally crossed paths. I have ruined three lives...  Well, I understand if you never want to see me again, so... ",170
24234,MAURA," George, what we have is too important. We can work through this.",170
24235,LORETTA, So can we.,170
24236,GEORGE,"  What? So, this is still not over?",170
24237,MAURA, No.,170
24238,GEORGE, You?,170
24239,LORETTA, No.,170
24240,GEORGE, All right. ,170
24241,GLENN," Elaine, wow, a TV, a stereo?",170
24242,ELAINE," Yeah, and I got you a cord of wood, so you won't have to burn 'em.",170
24243,GLENN," Oh, my God, Alison. You're home early.",170
24244,ELAINE, Who is this?,170
24245,ALISON,  His wife.,170
24246,ELAINE, You're... poor AND married?,170
24247,GLENN, Looks like it.,170
24248,ALISON, Who the hell are you?,170
24249,ELAINE, I guess I'm... Lois Loan.,170
24250,JERRY," Kramer, I can't believe we're grave robbers.",170
24251,KRAMER,"  'Man's best friend'. Jerry, I want something like that on my tombstone.",170
24252,JERRY,"  Oh, my God. Here he is. I don't want to dig him up! ",170
24253,KRAMER,"  All right, then you're the one getting the key out of him.",170
24254,JERRY,  I'll dig.,170
24255,KRAMER," Listen, I heard that Lassie #3 is buried around here. I'm gonna go check it out.",170
24256,JERRY,"  Well, that was easy.",170
24257,PHIL," All right, Honey, one last look, then you have to let Fredo rest in peace.",170
24258,JERRY,"  Hey, Kramer! I dug Fredo up, now let's cut him open!",170
24259,PHIL,"  Oh, my God!",170
24260,JERRY,"  Hey, neighbor.",170
